CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,DATE,SUBJECT,CONTENT,FOLDER
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:33:07 UTC,,hi soundarya you there?,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:20:58 UTC,,but trust me if you have interest you will reach heights. but without interest dont go into glamour field,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:19:42 UTC,,My parents are a little conservative and they dont want me to get into anything as such. That's why i didnt even try,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:17:47 UTC,,"you are the most beautiful and stunning woman i have ever come across. now the market is in boom for ad making, acting, modeling and digital campaigns. why can you chose that path. as a guy having creative path after seeing your pics in fb i thought so..",INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:15:55 UTC,,yeah sure,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:15:06 UTC,,if you dont mistake me i want to advice you something,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:14:47 UTC,,ahh nice sounds interesting,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:14:31 UTC,,"who are into branding (art directing visual design, photography, videography etc)",INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:13:50 UTC,,i am a creative consultant,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:13:34 UTC,,so may i know what are you doing? i haven't asked this since we started texting,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:13:14 UTC,,yeah may be,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:12:52 UTC,,it is not having any restrictions,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:12:45 UTC,,but fb is so cool,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:12:32 UTC,,Okay,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:12:23 UTC,,Hence i took so long to get back to you on facebook,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:12:04 UTC,,It's become so outdated now,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:11:55 UTC,,i also stopped using  facebook a really long time back,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:10:20 UTC,,"Ah, okay",INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:09:57 UTC,,I have no idea basically xD,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:08:33 UTC,,actually sometime back i started a group and i hardly reached only 100 followers. so i closed the group :-(,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:07:51 UTC,,hey pls tell me one thing how did you get more than 2k followers in fb. i really amazed. whats the secret,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:07:36 UTC,,Thanks,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:07:22 UTC,,Congratulations,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:07:12 UTC,,college?  I graduated in may this year,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:06:31 UTC,,going college?,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:05:55 UTC,,yeah sure,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 01:05:49 UTC,,Thanks a lot will get in touch with you,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-18 11:47:33 UTC,,yes i did :),INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-18 07:47:45 UTC,,Then please respond in fb to my msg 😊,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-18 05:47:23 UTC,,Thanks,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-18 00:29:42 UTC,,Yeah sure i will ,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-17 17:02:38 UTC,,"hi soundarya, just sent a msg on fb. please accept, we can get in touch through fb also :-)",INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-17 04:30:37 UTC,,👍,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-17 04:17:20 UTC,,Haha thanks,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-16 15:54:09 UTC,,ok. saw your pics and followers so just got a doubt :-) so cute,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-16 15:06:44 UTC,,Ah no i’m not into it ,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-16 03:57:36 UTC,,Are you doing any modelling as part time?,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-16 03:57:02 UTC,,👍,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-16 03:55:11 UTC,,Yeah i’m also looking for software testing jobs. Hoepfully i find one :),INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-15 15:41:06 UTC,,try internship in best companies. that will be very useful,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-15 15:40:28 UTC,,yeah saw you more than 2K followers. your awesome :-),INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-15 15:35:14 UTC,,yes i am ,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-15 15:35:10 UTC,,Electricals and electronics.,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-15 14:57:43 UTC,,hey you are there on fb right? just saw,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-15 14:54:57 UTC,,you are specialized in?,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-15 12:15:52 UTC,,Yes,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-15 12:07:22 UTC,,Oh so job hunt?,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-15 11:59:30 UTC,,I’m a graduate ,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-15 10:42:46 UTC,,Lets get in touch. Are you studying still?,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-15 10:42:20 UTC,,👍,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-15 10:41:51 UTC,,You too :),INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-06 12:25:56 UTC,,Hi soundarya good to connect with you :-),INBOX
2-MmJjMmUzZDctNmFiYi01NTg1LTllYjMtYzczN2QwY2Y5YWZhXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Pavan Choudhary,2018-10-20 03:08:15 UTC,,Thank you :),INBOX
2-MmJjMmUzZDctNmFiYi01NTg1LTllYjMtYzczN2QwY2Y5YWZhXzAxMg==,,Pavan Choudhary,https://www.linkedin.com/in/pavan-choudhary-a9956884,Soundarya Vadlamani,2018-10-19 18:34:59 UTC,,It's an honour to join you here.  Thank you and welcome in my professional network and connections.  Thanks & Regards  Pavan Choudhary  YP-Block Project Manager  Bihar Rural Livelihood Promotion Society  Govt. of Bihar  Master in Food science and technology  Banaras Hindu University,INBOX
2-ODE3ZTM5OTgtZDAzYy00MzI2LTkxY2EtNjVhZjVkZjJkMTE0XzAxMg==,Earn an MSc in Artificial Intelligence online,Victoria Zuber,,Soundarya Vadlamani,2022-09-29 02:39:00 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Hope you’re well! I’m a course adviser for the University of Hull. Based on your experience and interests, I think you may be an excellent candidate for our <strong>online MSc in Artificial Intelligence.</strong></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Our <strong>part-time, online MSc</strong> can be taken over <strong>two years</strong> whilst you continue to work. You’ll be guided by our expert academics and get to connect and engage with like-minded peers across the globe.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">On this MSc, you can expect to:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Hone the skills you need to identify and implement AI, Machine Learning, and Deep Learning techniques, tools, and algorithms to solve problems </p><p class=""spinmail-quill-editor__spin-break"">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Learn how to express your ideas to non-specialists, and how to present the results of complex AI solutions</p><p class=""spinmail-quill-editor__spin-break"">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Explore the wider contexts within which AI sits, and address the cultural, ethical, social, and legal implications of fair AI use</p><p class=""spinmail-quill-editor__spin-break"">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Use advanced research methods and progress your understanding of business models and management to contextualise your output.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">If you feel this course might be a good fit for you, <a rel=""noopener"" href=""https://online.hull.ac.uk/online-msc-in-artificial-intelligence?utm_campaign=Paid%20Social&amp;utm_source=LinkedIn&amp;utm_medium=cpc&amp;utm_content=AI-InMail&li_fat_id=077ecbd1-1838-44e0-a817-fafc632d68e3"" target=""_blank"">please submit an enquiry</a>. After that, either myself or a fellow course adviser will be in touch to discuss the programme and go over the application process.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I look forward to hearing from you.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong>Victoria Zuber</strong></p><p class=""spinmail-quill-editor__spin-break""><strong>University of Hull Online</strong></p>",ARCHIVE
2-OTQ2MTc5OGQtZDg1MC00Yzc1LWIyMGMtODIyYmYxODc2NmYzXzAxMg==,Try Feefo with our 30-Day Free Trial Offer,Nick Muscat,,Soundarya Vadlamani,2022-07-22 14:19:10 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya, have you got a minute?&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I wanted to talk about the impact of the forthcoming <strong>Consumer Protection Bill</strong>, which will make hosting fake reviews illegal.</p><p class=""spinmail-quill-editor__spin-break"">You could risk Pactera EDGE being fined 10% of its turnover if fake reviews somehow end up on your website.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Making sure all your company reviews aren’t going to land you with a fine is just one-way Feefo can help your business. Our 100% verified reviews can also:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ol><li>Protect and enhance your brand reputation</li><li>Allow you to make confident business decisions&nbsp;</li><li>Increase sales</li><li>Improve customer loyalty</li></ol><p class=""spinmail-quill-editor__spin-break"">&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">If you’d like to try Feefo for yourself, you can still take our <strong>30-day free trial offer</strong>.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Thanks,</p><p class=""spinmail-quill-editor__spin-break"">Nick Muscat</p>",ARCHIVE
2-MDExZWI3NjktODNmZi00MmYwLThjMTMtMmMxNDRkZDc2NmQ5XzAxMA==,Try Premium for Free,Melissa from LinkedIn Premium,,Soundarya Vadlamani,2022-07-04 22:28:02 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a <a rel=""noopener"" href=""https://www.linkedin.com/premium/products?family=jss&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_jss_ha_c_PREMIUM_C_JSS_SM_MA_GLOBAL_EN_OpenCandidateTrigger_566_SM_Jul-2021_V2_Firewood&amp;mcid=6818485059373301760&amp;utype=job&li_fat_id=3adce2c0-bc08-49a0-9d1b-67121d0428d1"" target=""_blank"">free trial of LinkedIn Premium</a>. LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging</strong> so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Top Applicant</strong> to see a list of jobs where you’re a great fit.</li><li><strong>Competitive Insights</strong> on people who are applying to the same job as you.</li></ul><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sincerely,&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">Melissa &amp; the LinkedIn Premium Team</p>",ARCHIVE
2-MzY1ODA1MjUtZmUzZi00MjdhLTkzZjUtNWI0YWI3Mjk0ZjM1XzAxMA==,Sponsored Conversation,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,LinkedIn Member,2022-06-22 14:07:05 UTC,,Learn more,ARCHIVE
2-MzY1ODA1MjUtZmUzZi00MjdhLTkzZjUtNWI0YWI3Mjk0ZjM1XzAxMA==,Sponsored Conversation,LinkedIn Member,,Soundarya Vadlamani,2022-06-22 14:06:55 UTC,,"It’s the first methodology of its kind - a standardised process that systematically integrates safety assurance into the development of ML components, allowing you to create a safety case for the component.   You can access it for free on our new guidance website. ",ARCHIVE
2-MzY1ODA1MjUtZmUzZi00MjdhLTkzZjUtNWI0YWI3Mjk0ZjM1XzAxMA==,Sponsored Conversation,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,LinkedIn Member,2022-06-22 14:06:54 UTC,,Tell me more,ARCHIVE
2-MzY1ODA1MjUtZmUzZi00MjdhLTkzZjUtNWI0YWI3Mjk0ZjM1XzAxMA==,Sponsored Conversation,LinkedIn Member,,Soundarya Vadlamani,2022-06-22 14:06:28 UTC,,"Dear %FIRSTNAME%,   Do you have confidence in the safety of the machine learning in your autonomous system?  With colleagues from the Assuring Autonomy International Programme at the University of York, I have developed a new methodology to help assure the safety of ML components for autonomous systems. ",ARCHIVE
2-ZWUyYTc4MzEtMDg1YS00MTg0LTlkMmEtNjM5NGNkOWUwZTQ5XzAxMA==,Make the switch from Jenkins,Matt Krauser Jr.,,Soundarya Vadlamani,2022-05-23 01:09:05 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I’m sure you’re familiar with Jenkins and have maybe even used it at Pactera EDGE or for a side project.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">CircleCI is a CI/CD platform that requires less maintenance and management, reducing the headaches that come with Jenkins.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Thousands of developers have made the switch from Jenkins to CircleCI to improve their CI/CD workflow, easily debug with SSH access into failed builds, and reduce unnecessary maintenance.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Interested in learning more about CircleCI?</p>",ARCHIVE
2-ZGMzZTllZGQtM2JkNy00ZmFiLTkwZWMtZTU0NGI4MzlkMzUzXzAxMg==,Sponsored Conversation,LinkedIn Member,,Soundarya Vadlamani,2022-05-05 20:19:48 UTC,,"Hi there, %FIRSTNAME%! My name is Diane from the LinkedIn Premium team. We’ve recently seen an increase in job postings that might be a good fit. Would you like to try Premium for free to learn more about these opportunities?",ARCHIVE
2-ZjhlNzk3MTgtZmJjMi00YWZmLTk2M2QtYjY2YWQ0MGEzMDU2XzAxMg==,Sponsored Conversation,LinkedIn Member,,Soundarya Vadlamani,2022-04-20 13:15:24 UTC,,"Hi %FIRSTNAME%,  Upsales CEO Daniel Wikberg and I are hosting a webinar for companies like yours. We will cover 7 ways for companies to double their revenue with data they already have.   If you would like to attend, feel free to sign up below!   Best, Tom - Upsales CRM",ARCHIVE
2-MWViMWNmYjUtMWI4ZS00YWUyLTkxNGUtYmJiYjRmMmQ3ZmMwXzAxMw==,Sponsored Conversation,LinkedIn Member,,Soundarya Vadlamani,2022-03-21 11:42:49 UTC,,"Hi %FIRSTNAME%! My name is Paul Brownless, and I’m a Senior Sales Business Development Manager, at Sage.  Want to be the boss of Payroll Year End?  Sage Payroll has everything you need to say adios to admin and tackle your year-end with confidence.  You can get started with 3 months totally FREE, without adding credit card details. How does that sound? ",ARCHIVE
2-ZmJiYzU5ZGEtMGJlMy00YTNkLTg5OTItYzhhN2ZhZjNkMmJlXzAxMw==,Try Premium for Free,Melissa from LinkedIn Premium,,Soundarya Vadlamani,2022-03-06 15:00:05 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a <a rel=""noopener"" href=""https://www.linkedin.com/comm/premium/products?family=jss&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_jss_ha_c_PREMIUM_C_JSS_SM_MA_GLOBAL_EN_OpenCandidateTrigger_566_SM_Jul-2021_V2_Firewood&amp;mcid=6818485059373301760&amp;utype=job&li_fat_id=9ae016c8-473c-4751-af91-a9e8a97de68f"" target=""_blank"">free trial of LinkedIn Premium</a>. LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging</strong> so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Top Applicant</strong> to see a list of jobs where you’re a great fit.</li><li><strong>Competitive Insights</strong> on people who are applying to the same job as you.</li></ul><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sincerely,&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">Melissa &amp; the LinkedIn Premium Team</p>",ARCHIVE
